a.id,name,a.parent_id,a.path
1405868522206666754,维果斯基的理论与教育,1405868522160529410,/1405868495678332929/1405868522135363585/1405868522160529410/1405868522206666754/
1405868522227638274,个别差异与因材施教,1405868522160529410,/1405868495678332929/1405868522135363585/1405868522160529410/1405868522227638274/
1405868522252804097,中学生情绪与意志的发展,1405868522135363585,/1405868495678332929/1405868522135363585/1405868522252804097/
1405868522273775618,情绪,1405868522252804097,/1405868495678332929/1405868522135363585/1405868522252804097/1405868522273775618/
1405868522294747138,情感,1405868522252804097,/1405868495678332929/1405868522135363585/1405868522252804097/1405868522294747138/
1405868522315718658,情绪与情感的关系,1405868522252804097,/1405868495678332929/1405868522135363585/1405868522252804097/1405868522315718658/
1405868522340884481,意志,1405868522252804097,/1405868495678332929/1405868522135363585/1405868522252804097/1405868522340884481/
1405868522361856001,中学生的人格发展,1405868522135363585,/1405868495678332929/1405868522135363585/1405868522361856001/
1405868522382827522,人格概述,1405868522361856001,/1405868495678332929/1405868522135363585/1405868522361856001/1405868522382827522/
1405868522407993345,人格结构（气质、性格、自我调控）,1405868522361856001,/1405868495678332929/1405868522135363585/1405868522361856001/1405868522407993345/
1405868522433159169,有关人格的理论,1405868522361856001,/1405868495678332929/1405868522135363585/1405868522361856001/1405868522433159169/
1405868522454130690,人格发展论（弗洛伊德、埃里克森）,1405868522361856001,/1405868495678332929/1405868522135363585/1405868522361856001/1405868522454130690/
1405868522479296514,影响人格形成的因素,1405868522361856001,/1405868495678332929/1405868522135363585/1405868522361856001/1405868522479296514/
1405868522500268034,中学生的能力发展,1405868522135363585,/1405868495678332929/1405868522135363585/1405868522500268034/
1405868522525433858,能力的概述,1405868522500268034,/1405868495678332929/1405868522135363585/1405868522500268034/1405868522525433858/
1405868522546405377,能力的理论,1405868522500268034,/1405868495678332929/1405868522135363585/1405868522500268034/1405868522546405377/
1405868522567376897,影响能力的因素及培养,1405868522500268034,/1405868495678332929/1405868522135363585/1405868522500268034/1405868522567376897/
1405868522592542722,中学生的异性交往,1405868522135363585,/1405868495678332929/1405868522135363585/1405868522592542722/
1405868522613514241,中学生异性交往的特点,1405868522592542722,/1405868495678332929/1405868522135363585/1405868522592542722/1405868522613514241/
1405868522638680066,正确处理异性交往,1405868522592542722,/1405868495678332929/1405868522135363585/1405868522592542722/1405868522638680066/
1405868522659651585,其他,1405868522135363585,/1405868495678332929/1405868522135363585/1405868522659651585/
1405868522684817409,中学生心理辅导,1405868495678332929,/1405868495678332929/1405868522684817409/
1405868522705788929,中学生心理健康,1405868522684817409,/1405868495678332929/1405868522684817409/1405868522705788929/
1405868522726760449,心理健康概述,1405868522705788929,/1405868495678332929/1405868522684817409/1405868522705788929/1405868522726760449/
1405868522751926274,中学生常见的心理健康问题,1405868522705788929,/1405868495678332929/1405868522684817409/1405868522705788929/1405868522751926274/
1405868522772897794,中学生心理辅导的方法,1405868522684817409,/1405868495678332929/1405868522684817409/1405868522772897794/
1405868522793869314,心理辅导的目标与途径,1405868522772897794,/1405868495678332929/1405868522684817409/1405868522772897794/1405868522793869314/
1405868522819035138,心理辅导的原则,1405868522772897794,/1405868495678332929/1405868522684817409/1405868522772897794/1405868522819035138/
1405868522840006657,心理辅导的主要方法,1405868522772897794,/1405868495678332929/1405868522684817409/1405868522772897794/1405868522840006657/
1405868522865172482,压力和挫折,1405868522684817409,/1405868495678332929/1405868522684817409/1405868522865172482/
1405868522886144001,其他,1405868522684817409,/1405868495678332929/1405868522684817409/1405868522886144001/
1405868522907115522,中学德育,1405868495678332929,/1405868495678332929/1405868522907115522/
1405868522932281345,中学生品德心理与发展,1405868522907115522,/1405868495678332929/1405868522907115522/1405868522932281345/
1405868522953252865,品德概述,1405868522932281345,/1405868495678332929/1405868522907115522/1405868522932281345/1405868522953252865/
1405868522974224386,影响品德发展的因素,1405868522932281345,/1405868495678332929/1405868522907115522/1405868522932281345/1405868522974224386/
1405868522999390209,促进中学生形成良好品德的方法,1405868522932281345,/1405868495678332929/1405868522907115522/1405868522932281345/1405868522999390209/
1405868523020361730,道德发展理论,1405868522907115522,/1405868495678332929/1405868522907115522/1405868523020361730/
1405868523041333249,皮亚杰道德发展阶段理论,1405868523020361730,/1405868495678332929/1405868522907115522/1405868523020361730/1405868523041333249/
1405868523066499074,科尔伯格道德发展阶段理论,1405868523020361730,/1405868495678332929/1405868522907115522/1405868523020361730/1405868523066499074/
1405868523087470594,中学生品德发展的基本特征,1405868523020361730,/1405868495678332929/1405868522907115522/1405868523020361730/1405868523087470594/
1405868523108442114,德育工作,1405868522907115522,/1405868495678332929/1405868522907115522/1405868523108442114/
1405868523129413634,德育工作的含义、基本内容,1405868523108442114,/1405868495678332929/1405868522907115522/1405868523108442114/1405868523129413634/
1405868523154579458,中学德育过程,1405868522907115522,/1405868495678332929/1405868522907115522/1405868523154579458/
1405868523175550978,德育的含义、性质、功能,1405868523154579458,/1405868495678332929/1405868522907115522/1405868523154579458/1405868523175550978/
1405868523200716801,中学德育的原则、途径与方法,1405868522907115522,/1405868495678332929/1405868522907115522/1405868523200716801/
1405868523221688321,德育原则,1405868523200716801,/1405868495678332929/1405868522907115522/1405868523200716801/1405868523221688321/
1405868523242659842,德育的途径与方法,1405868523200716801,/1405868495678332929/1405868522907115522/1405868523200716801/1405868523242659842/
1405868523267825665,其他,1405868522907115522,/1405868495678332929/1405868522907115522/1405868523267825665/
1405868523288797185,中学生班级管理与教师心理,1405868495678332929,/1405868495678332929/1405868523288797185/
1405868523309768705,群体与群体规范,1405868523288797185,/1405868495678332929/1405868523288797185/1405868523309768705/
1405868523334934529,群体概述,1405868523309768705,/1405868495678332929/1405868523288797185/1405868523309768705/1405868523334934529/
1405868523360100354,非正式群体,1405868523309768705,/1405868495678332929/1405868523288797185/1405868523309768705/1405868523360100354/
1405868523385266178,班级管理与班主任工作,1405868523288797185,/1405868495678332929/1405868523288797185/1405868523385266178/
1405868523427209218,课堂管理,1405868523288797185,/1405868495678332929/1405868523288797185/1405868523427209218/
1405868523448180738,课堂管理的概述,1405868523427209218,/1405868495678332929/1405868523288797185/1405868523427209218/1405868523448180738/
1405868523473346562,课堂结构、气氛,1405868523427209218,/1405868495678332929/1405868523288797185/1405868523427209218/1405868523473346562/
1405868523494318081,课堂纪律管理,1405868523427209218,/1405868495678332929/1405868523288797185/1405868523427209218/1405868523494318081/
1405868523515289601,课堂问题行为,1405868523427209218,/1405868495678332929/1405868523288797185/1405868523427209218/1405868523515289601/
1405868523540455425,人际关系,1405868523288797185,/1405868495678332929/1405868523288797185/1405868523540455425/
1405868523561426946,印象形成,1405868523540455425,/1405868495678332929/1405868523288797185/1405868523540455425/1405868523561426946/
1405868523582398466,教师心理,1405868523288797185,/1405868495678332929/1405868523288797185/1405868523582398466/
1405868523607564289,教师概述,1405868523582398466,/1405868495678332929/1405868523288797185/1405868523582398466/1405868523607564289/
1405868523628535810,教师心理特征,1405868523582398466,/1405868495678332929/1405868523288797185/1405868523582398466/1405868523628535810/
1405868523649507329,教师成长心理,1405868523582398466,/1405868495678332929/1405868523288797185/1405868523582398466/1405868523649507329/
1405868523674673153,教师心理健康,1405868523582398466,/1405868495678332929/1405868523288797185/1405868523582398466/1405868523674673153/
1405868523695644674,其他,1405868523288797185,/1405868495678332929/1405868523288797185/1405868523695644674/
1405868527655067649,教学评价,1405861198386290690,/1405861198386290690/1405868527655067649/
1405868575088451586,教学行为,1405868527655067649,/1405861198386290690/1405868527655067649/1405868575088451586/
1405868628624547842,作业批改,1405868527655067649,/1405861198386290690/1405868527655067649/1405868628624547842/
1405868800775561218,课堂教学评价,1405868527655067649,/1405861198386290690/1405868527655067649/1405868800775561218/
1405868872657543170,教学情景评价,1405868527655067649,/1405861198386290690/1405868527655067649/1405868872657543170/
1405868914118238209,学习评价,1405868527655067649,/1405861198386290690/1405868527655067649/1405868914118238209/
1405869014635372545,1Z201000建设工程项目的组织和管理,1405850718430568449,/1405850718430568449/1405869014635372545/
1405869014652149762,1Z201010建设工程管理的内涵与任务,1405869014635372545,/1405850718430568449/1405869014635372545/1405869014652149762/
1405869014673121282,1Z201011建设工程管理的内涵,1405869014652149762,/1405850718430568449/1405869014635372545/1405869014652149762/1405869014673121282/
1405869014694092801,1Z201012建设工程管理的任务,1405869014652149762,/1405850718430568449/1405869014635372545/1405869014652149762/1405869014694092801/
1405869014715064322,1Z201020建设工程项目管理的目标与任务,1405869014635372545,/1405850718430568449/1405869014635372545/1405869014715064322/
1405869014731841538,1Z201021业主方、设计方和供货方项目管理的目标和任务,1405869014715064322,/1405850718430568449/1405869014635372545/1405869014715064322/1405869014731841538/
1405869014748618754,1Z201022项目总承包方项目管理的目标和任务,1405869014715064322,/1405850718430568449/1405869014635372545/1405869014715064322/1405869014748618754/
1405869014769590274,1Z201023施工方项目管理的目标和任务,1405869014715064322,/1405850718430568449/1405869014635372545/1405869014715064322/1405869014769590274/
1405869014786367489,1Z201030建设工程项目的组织,1405869014635372545,/1405850718430568449/1405869014635372545/1405869014786367489/
1405869014811533314,1Z201031项目结构分析在项目管理中的应用,1405869014786367489,/1405850718430568449/1405869014635372545/1405869014786367489/1405869014811533314/
1405869014832504833,1Z201032组织结构在项目管理中的应用,1405869014786367489,/1405850718430568449/1405869014635372545/1405869014786367489/1405869014832504833/
1405869014849282049,1Z201033工作任务分工在项目管理中的应用,1405869014786367489,/1405850718430568449/1405869014635372545/1405869014786367489/1405869014849282049/
1405869014870253570,1Z201034管理职能分工在项目管理中的应用,1405869014786367489,/1405850718430568449/1405869014635372545/1405869014786367489/1405869014870253570/
1405869014887030786,1Z201035工作流程组织在项目管理中的应用,1405869014786367489,/1405850718430568449/1405869014635372545/1405869014786367489/1405869014887030786/
1405869014908002305,1Z201036合同结构在项目管理中的应用,1405869014786367489,/1405850718430568449/1405869014635372545/1405869014786367489/1405869014908002305/
1405869014928973826,1Z201040建设工程项目策划,1405869014635372545,/1405850718430568449/1405869014635372545/1405869014928973826/
1405869014945751041,1Z201041项目决策阶段策划的工作内容,1405869014928973826,/1405850718430568449/1405869014635372545/1405869014928973826/1405869014945751041/
1405869014966722562,1Z201042项目实施阶段策划的工作内容,1405869014928973826,/1405850718430568449/1405869014635372545/1405869014928973826/1405869014966722562/
1405869014983499777,1Z201050建设工程项目采购的模式,1405869014635372545,/1405850718430568449/1405869014635372545/1405869014983499777/
1405869015000276994,1Z201051项目管理委托的模式,1405869014983499777,/1405850718430568449/1405869014635372545/1405869014983499777/1405869015000276994/
1405869015021248513,1Z201052设计任务委托的模式,1405869014983499777,/1405850718430568449/1405869014635372545/1405869014983499777/1405869015021248513/
1405869015038025729,1Z201053项目总承包的模式,1405869014983499777,/1405850718430568449/1405869014635372545/1405869014983499777/1405869015038025729/
1405869015058997249,1Z201054施工任务委托的模式,1405869014983499777,/1405850718430568449/1405869014635372545/1405869014983499777/1405869015058997249/
1405869015075774465,1Z201055物资采购的模式,1405869014983499777,/1405850718430568449/1405869014635372545/1405869014983499777/1405869015075774465/
1405869015096745985,1Z201060建设工程项目管理规划的内容和编制方法,1405869014635372545,/1405850718430568449/1405869014635372545/1405869015096745985/
1405869015113523201,1Z201061项目管理规划的内容,1405869015096745985,/1405850718430568449/1405869014635372545/1405869015096745985/1405869015113523201/
1405869015134494721,1Z201062项目管理规划的编制方法,1405869015096745985,/1405850718430568449/1405869014635372545/1405869015096745985/1405869015134494721/
1405869015151271938,1Z201070施工组织设计的内容和编制方法,1405869014635372545,/1405850718430568449/1405869014635372545/1405869015151271938/
1405869015168049153,1Z201071施工组织设计的内容,1405869015151271938,/1405850718430568449/1405869014635372545/1405869015151271938/1405869015168049153/
1405869015189020673,1Z201072施工组织设计的编制方法,1405869015151271938,/1405850718430568449/1405869014635372545/1405869015151271938/1405869015189020673/
1405869015205797889,1Z201080建设工程项目目标的动态控制,1405869014635372545,/1405850718430568449/1405869014635372545/1405869015205797889/
1405869015226769409,1Z201081项目目标动态控制的方法及其应用,1405869015205797889,/1405850718430568449/1405869014635372545/1405869015205797889/1405869015226769409/
1405869015243546626,1Z201082动态控制在进度控制中的应用,1405869015205797889,/1405850718430568449/1405869014635372545/1405869015205797889/1405869015243546626/
1405869015264518145,1Z201083动态控制在投资控制中的应用,1405869015205797889,/1405850718430568449/1405869014635372545/1405869015205797889/1405869015264518145/
1405869015281295361,1Z201090施工企业项目经理的工作性质、任务和责任,1405869014635372545,/1405850718430568449/1405869014635372545/1405869015281295361/
1405869015302266882,1Z201091施工企业项目经理的工作性质,1405869015281295361,/1405850718430568449/1405869014635372545/1405869015281295361/1405869015302266882/
1405869015319044098,1Z201092施工企业项目经理的任务,1405869015281295361,/1405850718430568449/1405869014635372545/1405869015281295361/1405869015319044098/
1405869015335821313,1Z201093施工企业项目经理的责任,1405869015281295361,/1405850718430568449/1405869014635372545/1405869015281295361/1405869015335821313/
1405869015356792834,1Z201094项目各参与方之间的沟通方法,1405869015281295361,/1405850718430568449/1405869014635372545/1405869015281295361/1405869015356792834/
1405869015373570050,1Z201095施工企业人力资源管理的任务,1405869015281295361,/1405850718430568449/1405869014635372545/1405869015281295361/1405869015373570050/
1405869015390347265,1Z201100建设工程项目的风险和风险管理的工作流程,1405869014635372545,/1405850718430568449/1405869014635372545/1405869015390347265/
1405869015411318786,1Z201101项目的风险类型,1405869015390347265,/1405850718430568449/1405869014635372545/1405869015390347265/1405869015411318786/
1405869015428096002,1Z201102项目风险管理的工作流程,1405869015390347265,/1405850718430568449/1405869014635372545/1405869015390347265/1405869015428096002/
1405869015449067521,1Z201110建设工程监理的工作性质、工作任务和工作方法,1405869014635372545,/1405850718430568449/1405869014635372545/1405869015449067521/
1405869015465844737,1Z201111监理的工作性质,1405869015449067521,/1405850718430568449/1405869014635372545/1405869015449067521/1405869015465844737/
1405869015486816257,1Z201112监理的工作任务,1405869015449067521,/1405850718430568449/1405869014635372545/1405869015449067521/1405869015486816257/
1405869015507787778,1Z201113监理的工作方法,1405869015449067521,/1405850718430568449/1405869014635372545/1405869015449067521/1405869015507787778/
1405869015524564993,1Z202000建设工程项目成本管理,1405850718430568449,/1405850718430568449/1405869015524564993/
1405869015545536514,1Z202010成本管理的任务与措施,1405869015524564993,/1405850718430568449/1405869015524564993/1405869015545536514/
1405869015562313729,1Z202011成本管理的任务与程序,1405869015545536514,/1405850718430568449/1405869015524564993/1405869015545536514/1405869015562313729/
1405869015583285250,1Z202012成本管理的措施,1405869015545536514,/1405850718430568449/1405869015524564993/1405869015545536514/1405869015583285250/
1405869015600062465,1Z202020成本计划,1405869015524564993,/1405850718430568449/1405869015524564993/1405869015600062465/
1405869015616839682,1Z202021成本计划的类型,1405869015600062465,/1405850718430568449/1405869015524564993/1405869015600062465/1405869015616839682/
1405869015637811201,1Z202022成本计划的编制依据和编制程序,1405869015600062465,/1405850718430568449/1405869015524564993/1405869015600062465/1405869015637811201/
1405869015654588417,1Z202023按成本组成编制成本计划的方法,1405869015600062465,/1405850718430568449/1405869015524564993/1405869015600062465/1405869015654588417/
1405869015675559937,1Z202024按项目结构编制成本计划的方法,1405869015600062465,/1405850718430568449/1405869015524564993/1405869015600062465/1405869015675559937/
1405869015692337154,1Z202025按工程实施阶段编制成本计划的方法,1405869015600062465,/1405850718430568449/1405869015524564993/1405869015600062465/1405869015692337154/
1405869015709114369,1Z202030成本控制,1405869015524564993,/1405850718430568449/1405869015524564993/1405869015709114369/
1405869015730085889,1Z202031成本控制的依据和程序,1405869015709114369,/1405850718430568449/1405869015524564993/1405869015709114369/1405869015730085889/
1405869015746863105,1Z202032成本控制的方法,1405869015709114369,/1405850718430568449/1405869015524564993/1405869015709114369/1405869015746863105/
1405869015767834625,1Z202040成本核算,1405869015524564993,/1405850718430568449/1405869015524564993/1405869015767834625/
1405869015784611841,1Z202041成本核算的原则、依据、范围和程序,1405869015767834625,/1405850718430568449/1405869015524564993/1405869015767834625/1405869015784611841/
1405869015805583361,1Z202042成本核算的方法,1405869015767834625,/1405850718430568449/1405869015524564993/1405869015767834625/1405869015805583361/
1405869015822360577,1Z202050成本分析和成本考核,1405869015524564993,/1405850718430568449/1405869015524564993/1405869015822360577/
1405869015843332098,1Z202051成本分析的依据、内容和步骤,1405869015822360577,/1405850718430568449/1405869015524564993/1405869015822360577/1405869015843332098/
1405869015864303618,1Z202052成本分析的方法,1405869015822360577,/1405850718430568449/1405869015524564993/1405869015822360577/1405869015864303618/
1405869015881080834,1Z202053成本考核的依据和方法,1405869015822360577,/1405850718430568449/1405869015524564993/1405869015822360577/1405869015881080834/
1405869015902052354,1Z203000建设工程项目进度控制,1405850718430568449,/1405850718430568449/1405869015902052354/
1405869015918829570,1Z203010建设工程项目进度控制与进度计划系统,1405869015902052354,/1405850718430568449/1405869015902052354/1405869015918829570/
1405869015939801090,1Z203011项目进度控制的目的,1405869015918829570,/1405850718430568449/1405869015902052354/1405869015918829570/1405869015939801090/
1405869015960772610,1Z203012项目进度控制的任务,1405869015918829570,/1405850718430568449/1405869015902052354/1405869015918829570/1405869015960772610/
1405869015977549826,1Z203013项目进度计划系统的建立,1405869015918829570,/1405850718430568449/1405869015902052354/1405869015918829570/1405869015977549826/
1405869015998521346,1Z203014计算机辅助建设工程项目进度控制,1405869015918829570,/1405850718430568449/1405869015902052354/1405869015918829570/1405869015998521346/
1405869016015298562,1Z203020建设工程项目总进度目标的论证,1405869015902052354,/1405850718430568449/1405869015902052354/1405869016015298562/
1405869016036270081,1Z203021项目总进度目标论证的工作内容,1405869016015298562,/1405850718430568449/1405869015902052354/1405869016015298562/1405869016036270081/
1405869016057241602,1Z203022项目总进度目标论证的工作步骤,1405869016015298562,/1405850718430568449/1405869015902052354/1405869016015298562/1405869016057241602/
1405869016074018817,1Z203030建设工程项目进度计划的编制和调整方法,1405869015902052354,/1405850718430568449/1405869015902052354/1405869016074018817/
1405869016094990338,1Z203031横道图进度计划的编制方法,1405869016074018817,/1405850718430568449/1405869015902052354/1405869016074018817/1405869016094990338/
1405869016111767553,1Z203032工程网络计划的编制方法,1405869016074018817,/1405850718430568449/1405869015902052354/1405869016074018817/1405869016111767553/
1405869016128544770,1Z203033工程网络计划有关时间参数的计算,1405869016074018817,/1405850718430568449/1405869015902052354/1405869016074018817/1405869016128544770/
1405869016145321986,1Z203034关键工作、关键线路和时差的确定,1405869016074018817,/1405850718430568449/1405869015902052354/1405869016074018817/1405869016145321986/
1405869016166293505,1Z203035进度计划调整的方法,1405869016074018817,/1405850718430568449/1405869015902052354/1405869016074018817/1405869016166293505/
1405869016183070722,1Z203040建设工程项目进度控制的措施,1405869015902052354,/1405850718430568449/1405869015902052354/1405869016183070722/
1405869016204042241,1Z203041项目进度控制的组织措施,1405869016183070722,/1405850718430568449/1405869015902052354/1405869016183070722/1405869016204042241/
1405869016220819458,1Z203042项目进度控制的管理措施,1405869016183070722,/1405850718430568449/1405869015902052354/1405869016183070722/1405869016220819458/
1405869016241790977,1Z203043项目进度控制的经济措施,1405869016183070722,/1405850718430568449/1405869015902052354/1405869016183070722/1405869016241790977/
1405869016258568194,1Z203044项目进度控制的技术措施,1405869016183070722,/1405850718430568449/1405869015902052354/1405869016183070722/1405869016258568194/
1405869016279539714,1Z204000建设工程项目质量控制,1405850718430568449,/1405850718430568449/1405869016279539714/
1405869016296316929,1Z204010建设工程项目质量控制的内涵,1405869016279539714,/1405850718430568449/1405869016279539714/1405869016296316929/
1405869016313094145,1Z204011项目质量控制的目标、任务与责任,1405869016296316929,/1405850718430568449/1405869016279539714/1405869016296316929/1405869016313094145/
1405869016334065665,1Z204012项目质量的形成过程和影响因素分析,1405869016296316929,/1405850718430568449/1405869016279539714/1405869016296316929/1405869016334065665/
1405869016350842881,1Z204013项目质量风险分析和控制,1405869016296316929,/1405850718430568449/1405869016279539714/1405869016296316929/1405869016350842881/
1405869016371814402,1Z204020建设工程项目质量控制体系,1405869016279539714,/1405850718430568449/1405869016279539714/1405869016371814402/
1405869016388591617,1Z204021全面质量管理思想和方法的应用,1405869016371814402,/1405850718430568449/1405869016279539714/1405869016371814402/1405869016388591617/
1405869016405368834,1Z204022项目质量控制体系的建立和运行,1405869016371814402,/1405850718430568449/1405869016279539714/1405869016371814402/1405869016405368834/
1405869016426340354,1Z204023施工企业质量管理体系的建立和认证,1405869016371814402,/1405850718430568449/1405869016279539714/1405869016371814402/1405869016426340354/
1405869016443117569,1Z204030建设工程项目施工质量控制,1405869016279539714,/1405850718430568449/1405869016279539714/1405869016443117569/
1405869016459894785,1Z204031施工质量控制的依据与基本环节,1405869016443117569,/1405850718430568449/1405869016279539714/1405869016443117569/1405869016459894785/
1405869016480866306,1Z204032施工质量计划的内容与编制方法,1405869016443117569,/1405850718430568449/1405869016279539714/1405869016443117569/1405869016480866306/
1405869016497643522,1Z204033施工生产要素的质量控制,1405869016443117569,/1405850718430568449/1405869016279539714/1405869016443117569/1405869016497643522/
1405869016514420737,1Z204034施工准备的质量控制,1405869016443117569,/1405850718430568449/1405869016279539714/1405869016443117569/1405869016514420737/
1405869016535392257,1Z204035施工过程的质量控制,1405869016443117569,/1405850718430568449/1405869016279539714/1405869016443117569/1405869016535392257/
1405869016552169473,1Z204036施工质量与设计质量的协调,1405869016443117569,/1405850718430568449/1405869016279539714/1405869016443117569/1405869016552169473/
1405869016568946690,1Z204040建设工程项目施工质量验收,1405869016279539714,/1405850718430568449/1405869016279539714/1405869016568946690/
1405869016585723906,1Z204041施工过程的质量验收不,1405869016568946690,/1405850718430568449/1405869016279539714/1405869016568946690/1405869016585723906/
1405869016606695426,1Z204042竣工质量验收,1405869016568946690,/1405850718430568449/1405869016279539714/1405869016568946690/1405869016606695426/
1405869016623472641,1Z204050施工质量不合格的处理,1405869016279539714,/1405850718430568449/1405869016279539714/1405869016623472641/
1405869016640249857,1Z204051工程质量问题和质量事故的分类,1405869016623472641,/1405850718430568449/1405869016279539714/1405869016623472641/1405869016640249857/
1405869016661221377,1Z204052施工质量事故的预防,1405869016623472641,/1405850718430568449/1405869016279539714/1405869016623472641/1405869016661221377/
1405869016677998593,1Z204053施工质量问题和质量事故的处理,1405869016623472641,/1405850718430568449/1405869016279539714/1405869016623472641/1405869016677998593/
1405869016694775809,1Z204060数理统计方法在工程质量管理中的应用,1405869016279539714,/1405850718430568449/1405869016279539714/1405869016694775809/
1405869016715747330,1Z204061分层法的应用,1405869016694775809,/1405850718430568449/1405869016279539714/1405869016694775809/1405869016715747330/
1405869016732524546,1Z204062因果分析图法的应用,1405869016694775809,/1405850718430568449/1405869016279539714/1405869016694775809/1405869016732524546/
1405869016749301762,1Z204063排列图法的应用,1405869016694775809,/1405850718430568449/1405869016279539714/1405869016694775809/1405869016749301762/
1405869016770273281,1Z204064直方图法的应用,1405869016694775809,/1405850718430568449/1405869016279539714/1405869016694775809/1405869016770273281/
1405869016791244802,1Z204070建设工程项目质量的政府监督,1405869016279539714,/1405850718430568449/1405869016279539714/1405869016791244802/
1405869016808022017,1Z204071政府对工程项目质量监督的职能与权限,1405869016791244802,/1405850718430568449/1405869016279539714/1405869016791244802/1405869016808022017/
1405869016828993537,1Z204072政府对工程项目质量监督的内容与实施,1405869016791244802,/1405850718430568449/1405869016279539714/1405869016791244802/1405869016828993537/
1405869016845770753,1Z205000建设工程职业健康安全与环境管理,1405850718430568449,/1405850718430568449/1405869016845770753/
1405869016862547969,1Z205010职业健康安全管理体系与环境管理体系,1405869016845770753,/1405850718430568449/1405869016845770753/1405869016862547969/
1405869016879325185,1Z205011职业健康安全管理体系与环境管理体系标准,1405869016862547969,/1405850718430568449/1405869016845770753/1405869016862547969/1405869016879325185/
1405869016900296705,1Z205012职业健康安全与环境管理的特点和要求,1405869016862547969,/1405850718430568449/1405869016845770753/1405869016862547969/1405869016900296705/
1405869016917073922,1Z205013职业健康安全管理体系与环境管理体系的建立和运行,1405869016862547969,/1405850718430568449/1405869016845770753/1405869016862547969/1405869016917073922/
1405869016933851137,1Z205020建设工程安全生产管理,1405869016845770753,/1405850718430568449/1405869016845770753/1405869016933851137/
1405869016954822657,1Z205021安全生产管理制度,1405869016933851137,/1405850718430568449/1405869016845770753/1405869016933851137/1405869016954822657/
1405869016971599874,1Z205022安全生产管理预警体系的建立和运行,1405869016933851137,/1405850718430568449/1405869016845770753/1405869016933851137/1405869016971599874/
1405869016988377089,1Z205023施工安全技术措施和安全技术交底,1405869016933851137,/1405850718430568449/1405869016845770753/1405869016933851137/1405869016988377089/
1405869017005154306,1Z205024安全生产检查监督的类型和内容,1405869016933851137,/1405850718430568449/1405869016845770753/1405869016933851137/1405869017005154306/
1405869017026125826,1Z205025安全隐患的处理,1405869016933851137,/1405850718430568449/1405869016845770753/1405869016933851137/1405869017026125826/
1405869017042903041,1Z205030建设工程生产安全事故应急预案和事故处理,1405869016845770753,/1405850718430568449/1405869016845770753/1405869017042903041/
1405869017063874561,1Z205031生产安全事故应急预案的内容,1405869017042903041,/1405850718430568449/1405869016845770753/1405869017042903041/1405869017063874561/
1405869017080651778,1Z205032生产安全事故应急预案的管理,1405869017042903041,/1405850718430568449/1405869016845770753/1405869017042903041/1405869017080651778/
1405869017097428994,1Z205033职业健康安全事故的分类和处理,1405869017042903041,/1405850718430568449/1405869016845770753/1405869017042903041/1405869017097428994/
1405869017114206209,1Z205040建设工程施工现场职业健康安全与环境管理的要求,1405869016845770753,/1405850718430568449/1405869016845770753/1405869017114206209/
1405869017135177730,1Z205041施工现场文明施工的要求,1405869017114206209,/1405850718430568449/1405869016845770753/1405869017114206209/1405869017135177730/
1405869017151954946,1Z205042施工现场环境保护的要求,1405869017114206209,/1405850718430568449/1405869016845770753/1405869017114206209/1405869017151954946/
1405869017168732161,1Z205043施工现场职业健康安全卫生的要求,1405869017114206209,/1405850718430568449/1405869016845770753/1405869017114206209/1405869017168732161/
1405869017189703682,1Z206000建设工程合同与合同管理,1405850718430568449,/1405850718430568449/1405869017189703682/
1405869017206480897,1Z206010建设工程施工招标与投标,1405869017189703682,/1405850718430568449/1405869017189703682/1405869017206480897/
1405869017223258113,1Z206011施工招标,1405869017206480897,/1405850718430568449/1405869017189703682/1405869017206480897/1405869017223258113/
1405869017244229634,1Z206012施工投标,1405869017206480897,/1405850718430568449/1405869017189703682/1405869017206480897/1405869017244229634/
1405869017261006849,1Z206013合同谈判与签约,1405869017206480897,/1405850718430568449/1405869017189703682/1405869017206480897/1405869017261006849/
1405869017277784066,1Z206020建设工程合同的内容,1405869017189703682,/1405850718430568449/1405869017189703682/1405869017277784066/
1405869017298755585,1Z206021施工承包合同的内容,1405869017277784066,/1405850718430568449/1405869017189703682/1405869017277784066/1405869017298755585/
1405869017315532801,1Z206022物资采购合同的内容,1405869017277784066,/1405850718430568449/1405869017189703682/1405869017277784066/1405869017315532801/
1405869017332310018,1Z206023施工专业分包合同的内容,1405869017277784066,/1405850718430568449/1405869017189703682/1405869017277784066/1405869017332310018/
1405869017353281538,1Z206024施工劳务分包合同的内容,1405869017277784066,/1405850718430568449/1405869017189703682/1405869017277784066/1405869017353281538/
1405869017370058754,1Z206025工程总承包合同的内容,1405869017277784066,/1405850718430568449/1405869017189703682/1405869017277784066/1405869017370058754/
1405869017391030274,1Z206026工程监理合同的内容,1405869017277784066,/1405850718430568449/1405869017189703682/1405869017277784066/1405869017391030274/
1405869017420390401,1Z206027工程咨询合同的内容,1405869017277784066,/1405850718430568449/1405869017189703682/1405869017277784066/1405869017420390401/
1405869017441361922,1Z206030合同计价方式,1405869017189703682,/1405850718430568449/1405869017189703682/1405869017441361922/
1405869017458139137,1Z206031单价合同,1405869017441361922,/1405850718430568449/1405869017189703682/1405869017441361922/1405869017458139137/
1405869017479110658,1Z206032总价合同,1405869017441361922,/1405850718430568449/1405869017189703682/1405869017441361922/1405869017479110658/
